cod_reg,regione,cod_prov,provincia,comune,cod_istat,flag,arr_tot_res,arr_tot_nonres,arr_tot_tot,arr_alb_res,arr_alb_nonres,arr_alb_tot,arr_ext_res,arr_ext_nonres,arr_ext_tot,col16,pre_tot_res,pre_tot_nonres,pre_tot_tot,pre_alb_res,pre_alb_nonres,pre_alb_tot,pre_ext_res,pre_ext_nonres,pre_ext_tot,anno
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,580.0,19.0,599.0,0.0,0.0,0.0,580.0,19.0,599.0,,2587.0,80.0,2667.0,0.0,0.0,0.0,2587.0,80.0,2667.0,2020
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,10715.0,1106.0,11821.0,,,,,,,,55399.0,7761.0,63160.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Zollino,75094.0,,584.0,177.0,761.0,0.0,0.0,0.0,584.0,177.0,761.0,,2048.0,1708.0,3756.0,0.0,0.0,0.0,2048.0,1708.0,3756.0,2020
160,PUGLIA,75.0,LECCE,Castro,75096.0,,8973.0,983.0,9956.0,,,,,,,,27330.0,3154.0,30484.0,,,,,,,2020
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,43961.0,3795.0,47756.0,22863.0,2794.0,25657.0,21098.0,1001.0,22099.0,,213829.0,21556.0,235385.0,106652.0,17335.0,123987.0,107177.0,4221.0,111398.0,2020
160,PUGLIA,75.0,LECCE,Presicce-Acquarica,75098.0,(b),5528.0,471.0,5999.0,4393.0,372.0,4765.0,1135.0,99.0,1234.0,,25945.0,2179.0,28124.0,21271.0,1743.0,23014.0,4674.0,436.0,5110.0,2020
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,,,5857.0,1111.0,6968.0,372.0,64.0,436.0,5485.0,1047.0,6532.0,,21651.0,4525.0,26176.0,2237.0,570.0,2807.0,19414.0,3955.0,23369.0,2020
160,PUGLIA,75.0,LECCE,Alessano,75002.0,,1034.0,381.0,1415.0,,,,,,,,4200.0,1455.0,5655.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Alezio,75003.0,,1433.0,505.0,1938.0,0.0,0.0,0.0,1433.0,505.0,1938.0,,7092.0,2039.0,9131.0,0.0,0.0,0.0,7092.0,2039.0,9131.0,2021
160,PUGLIA,75.0,LECCE,Alliste,75004.0,,3624.0,813.0,4437.0,,,,,,,,17241.0,4099.0,21340.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Andrano,75005.0,,357.0,102.0,459.0,,,,,,,,1425.0,243.0,1668.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Bagnolo del Salento,75008.0,,442.0,116.0,558.0,,,,,,,,2363.0,591.0,2954.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Cannole,75012.0,,3435.0,60.0,3495.0,,,,,,,,18199.0,256.0,18455.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Carmiano,75014.0,,388.0,83.0,471.0,0.0,0.0,0.0,388.0,83.0,471.0,,1584.0,410.0,1994.0,0.0,0.0,0.0,1584.0,410.0,1994.0,2021
160,PUGLIA,75.0,LECCE,Carpignano Salentino,75015.0,,5566.0,1251.0,6817.0,3191.0,634.0,3825.0,2375.0,617.0,2992.0,,19542.0,5243.0,24785.0,9344.0,2590.0,11934.0,10198.0,2653.0,12851.0,2021
160,PUGLIA,75.0,LECCE,Casarano,75016.0,,1543.0,199.0,1742.0,978.0,72.0,1050.0,565.0,127.0,692.0,,4927.0,706.0,5633.0,2131.0,190.0,2321.0,2796.0,516.0,3312.0,2021
160,PUGLIA,75.0,LECCE,Castrignano de' Greci,75018.0,,262.0,99.0,361.0,,,,,,,,1720.0,866.0,2586.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Castrignano del Capo,75019.0,,20590.0,4605.0,25195.0,15502.0,3390.0,18892.0,5088.0,1215.0,6303.0,,82572.0,14737.0,97309.0,63220.0,11938.0,75158.0,19352.0,2799.0,22151.0,2021
160,PUGLIA,75.0,LECCE,Cavallino,75020.0,,923.0,544.0,1467.0,,,,,,,,3160.0,1459.0,4619.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Copertino,75022.0,,1096.0,78.0,1174.0,,,,,,,,3783.0,277.0,4060.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Corigliano d'Otranto,75023.0,,1443.0,365.0,1808.0,,,,,,,,5820.0,1563.0,7383.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Cutrofiano,75026.0,,2539.0,750.0,3289.0,,,,,,,,9422.0,2905.0,12327.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Diso,75027.0,,3231.0,992.0,4223.0,,,,,,,,10620.0,4026.0,14646.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Gagliano del Capo,75028.0,,5609.0,1453.0,7062.0,,,,,,,,25987.0,4481.0,30468.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Galatina,75029.0,(a),8310.0,1017.0,9327.0,,,,,,,,23276.0,3756.0,27032.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Galatone,75030.0,,2023.0,466.0,2489.0,,,,,,,,7544.0,1870.0,9414.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Gallipoli,75031.0,,82350.0,19852.0,102202.0,36809.0,8928.0,45737.0,45541.0,10924.0,56465.0,,432708.0,92895.0,525603.0,157227.0,36248.0,193475.0,275481.0,56647.0,332128.0,2021
160,PUGLIA,75.0,LECCE,Giurdignano,75033.0,,4850.0,1804.0,6654.0,2228.0,900.0,3128.0,2622.0,904.0,3526.0,,17521.0,6669.0,24190.0,9138.0,3892.0,13030.0,8383.0,2777.0,11160.0,2021
160,PUGLIA,75.0,LECCE,Lecce,75035.0,,145581.0,49145.0,194726.0,108409.0,26920.0,135329.0,37172.0,22225.0,59397.0,,420080.0,124752.0,544832.0,267514.0,66991.0,334505.0,152566.0,57761.0,210327.0,2021
160,PUGLIA,75.0,LECCE,Lequile,75036.0,,1963.0,459.0,2422.0,,,,,,,,5486.0,1103.0,6589.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Leverano,75037.0,,2938.0,355.0,3293.0,,,,,,,,14269.0,1657.0,15926.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Maglie,75039.0,,1805.0,421.0,2226.0,1236.0,254.0,1490.0,569.0,167.0,736.0,,6316.0,1585.0,7901.0,3238.0,867.0,4105.0,3078.0,718.0,3796.0,2021
160,PUGLIA,75.0,LECCE,Martano,75040.0,,1766.0,731.0,2497.0,0.0,0.0,0.0,1766.0,731.0,2497.0,,5730.0,2806.0,8536.0,0.0,0.0,0.0,5730.0,2806.0,8536.0,2021
160,PUGLIA,75.0,LECCE,Matino,75042.0,,1107.0,161.0,1268.0,,,,,,,,4155.0,839.0,4994.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Melendugno,75043.0,,69127.0,5988.0,75115.0,44868.0,2534.0,47402.0,24259.0,3454.0,27713.0,,457297.0,28761.0,486058.0,304396.0,13194.0,317590.0,152901.0,15567.0,168468.0,2021
160,PUGLIA,75.0,LECCE,Minervino di Lecce,75047.0,,6661.0,1506.0,8167.0,5477.0,985.0,6462.0,1184.0,521.0,1705.0,,35223.0,7718.0,42941.0,31011.0,6011.0,37022.0,4212.0,1707.0,5919.0,2021
160,PUGLIA,75.0,LECCE,Monteroni di Lecce,75048.0,,937.0,201.0,1138.0,,,,,,,,2615.0,633.0,3248.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Morciano di Leuca,75050.0,,8300.0,701.0,9001.0,5915.0,358.0,6273.0,2385.0,343.0,2728.0,,49845.0,3066.0,52911.0,38284.0,1821.0,40105.0,11561.0,1245.0,12806.0,2021
160,PUGLIA,75.0,LECCE,Muro Leccese,75051.0,,1975.0,347.0,2322.0,,,,,,,,7074.0,1473.0,8547.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Nardò,75052.0,,33119.0,5211.0,38330.0,17891.0,2680.0,20571.0,15228.0,2531.0,17759.0,,212508.0,25469.0,237977.0,111909.0,14433.0,126342.0,100599.0,11036.0,111635.0,2021
160,PUGLIA,75.0,LECCE,Novoli,75055.0,,254.0,163.0,417.0,0.0,0.0,0.0,254.0,163.0,417.0,,1349.0,1246.0,2595.0,0.0,0.0,0.0,1349.0,1246.0,2595.0,2021
160,PUGLIA,75.0,LECCE,Ortelle,75056.0,,943.0,527.0,1470.0,,,,,,,,3418.0,2136.0,5554.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Otranto,75057.0,,107776.0,21829.0,129605.0,59906.0,11369.0,71275.0,47870.0,10460.0,58330.0,,538717.0,79508.0,618225.0,311491.0,41795.0,353286.0,227226.0,37713.0,264939.0,2021
160,PUGLIA,75.0,LECCE,Palmariggi,75058.0,,970.0,228.0,1198.0,,,,,,,,3101.0,821.0,3922.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Parabita,75059.0,,1048.0,368.0,1416.0,0.0,0.0,0.0,1048.0,368.0,1416.0,,5036.0,1450.0,6486.0,0.0,0.0,0.0,5036.0,1450.0,6486.0,2021
160,PUGLIA,75.0,LECCE,Patù,75060.0,,2745.0,911.0,3656.0,2097.0,710.0,2807.0,648.0,201.0,849.0,,10976.0,3245.0,14221.0,8436.0,2520.0,10956.0,2540.0,725.0,3265.0,2021
160,PUGLIA,75.0,LECCE,Poggiardo,75061.0,,1871.0,408.0,2279.0,,,,,,,,4298.0,1446.0,5744.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Racale,75063.0,,1711.0,276.0,1987.0,,,,,,,,10912.0,1453.0,12365.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Ruffano,75064.0,,314.0,116.0,430.0,,,,,,,,1664.0,762.0,2426.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Salice Salentino,75065.0,,1206.0,154.0,1360.0,,,,,,,,4444.0,620.0,5064.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Salve,75066.0,,13175.0,1234.0,14409.0,8960.0,665.0,9625.0,4215.0,569.0,4784.0,,99243.0,6635.0,105878.0,70346.0,3943.0,74289.0,28897.0,2692.0,31589.0,2021
160,PUGLIA,75.0,LECCE,San Cesario di Lecce,75068.0,,565.0,161.0,726.0,0.0,0.0,0.0,565.0,161.0,726.0,,2286.0,591.0,2877.0,0.0,0.0,0.0,2286.0,591.0,2877.0,2021
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,2794.0,679.0,3473.0,726.0,174.0,900.0,2068.0,505.0,2573.0,,13603.0,3391.0,16994.0,3469.0,677.0,4146.0,10134.0,2714.0,12848.0,2021
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,15623.0,3313.0,18936.0,11297.0,2277.0,13574.0,4326.0,1036.0,5362.0,,61449.0,11385.0,72834.0,44443.0,7658.0,52101.0,17006.0,3727.0,20733.0,2021
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1559.0,359.0,1918.0,,,,,,,,7000.0,1568.0,8568.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,633.0,107.0,740.0,,,,,,,,2733.0,426.0,3159.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Squinzano,75079.0,,1243.0,287.0,1530.0,,,,,,,,5967.0,1217.0,7184.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,499.0,310.0,809.0,,,,,,,,1797.0,1339.0,3136.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,452.0,184.0,636.0,,,,,,,,1932.0,646.0,2578.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,2556.0,481.0,3037.0,,,,,,,,12493.0,1878.0,14371.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Trepuzzi,75087.0,,391.0,84.0,475.0,0.0,0.0,0.0,391.0,84.0,475.0,,1958.0,525.0,2483.0,0.0,0.0,0.0,1958.0,525.0,2483.0,2021
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,8338.0,853.0,9191.0,5841.0,503.0,6344.0,2497.0,350.0,2847.0,,26642.0,3955.0,30597.0,12032.0,1538.0,13570.0,14610.0,2417.0,17027.0,2021
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,1364.0,310.0,1674.0,,,,,,,,6566.0,1692.0,8258.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,97678.0,16416.0,114094.0,57718.0,10207.0,67925.0,39960.0,6209.0,46169.0,,682529.0,123495.0,806024.0,396845.0,82795.0,479640.0,285684.0,40700.0,326384.0,2021
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,5816.0,2005.0,7821.0,,,,,,,,24559.0,8089.0,32648.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,840.0,53.0,893.0,0.0,0.0,0.0,840.0,53.0,893.0,,3749.0,205.0,3954.0,0.0,0.0,0.0,3749.0,205.0,3954.0,2021
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,14124.0,1628.0,15752.0,,,,,,,,74938.0,9275.0,84213.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Castro,75096.0,,9097.0,1669.0,10766.0,7434.0,1296.0,8730.0,1663.0,373.0,2036.0,,30085.0,5717.0,35802.0,24328.0,3982.0,28310.0,5757.0,1735.0,7492.0,2021
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,57329.0,6186.0,63515.0,28691.0,3894.0,32585.0,28638.0,2292.0,30930.0,,311733.0,31768.0,343501.0,153599.0,23001.0,176600.0,158134.0,8767.0,166901.0,2021
160,PUGLIA,75.0,LECCE,Presicce-Acquarica,75098.0,,7053.0,692.0,7745.0,6083.0,590.0,6673.0,970.0,102.0,1072.0,,38025.0,3160.0,41185.0,33168.0,2751.0,35919.0,4857.0,409.0,5266.0,2021
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,,,8557.0,2937.0,11494.0,,,,,,,,31658.0,12882.0,44540.0,,,,,,,2021
160,PUGLIA,75.0,LECCE,Alessano,75002.0,,913.0,819.0,1732.0,,,,,,,,3540.0,3009.0,6549.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Alezio,75003.0,,1755.0,947.0,2702.0,,,,,,,,8491.0,4283.0,12774.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Alliste,75004.0,,4145.0,1582.0,5727.0,,,,,,,,19060.0,8105.0,27165.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Andrano,75005.0,,452.0,461.0,913.0,,,,,,,,1780.0,1021.0,2801.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Bagnolo del Salento,75008.0,,478.0,447.0,925.0,,,,,,,,2514.0,1719.0,4233.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Campi Salentina,75011.0,,162.0,222.0,384.0,0.0,0.0,0.0,162.0,222.0,384.0,,583.0,454.0,1037.0,0.0,0.0,0.0,583.0,454.0,1037.0,2022
160,PUGLIA,75.0,LECCE,Cannole,75012.0,,2914.0,108.0,3022.0,,,,,,,,17294.0,601.0,17895.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Carmiano,75014.0,,331.0,100.0,431.0,0.0,0.0,0.0,331.0,100.0,431.0,,1446.0,422.0,1868.0,0.0,0.0,0.0,1446.0,422.0,1868.0,2022
160,PUGLIA,75.0,LECCE,Carpignano Salentino,75015.0,,5011.0,2914.0,7925.0,2643.0,1308.0,3951.0,2368.0,1606.0,3974.0,,15719.0,11242.0,26961.0,7175.0,4416.0,11591.0,8544.0,6826.0,15370.0,2022
160,PUGLIA,75.0,LECCE,Casarano,75016.0,,1618.0,411.0,2029.0,1080.0,140.0,1220.0,538.0,271.0,809.0,,4028.0,1543.0,5571.0,1995.0,470.0,2465.0,2033.0,1073.0,3106.0,2022
160,PUGLIA,75.0,LECCE,Castrignano de' Greci,75018.0,,161.0,48.0,209.0,,,,,,,,841.0,300.0,1141.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Castrignano del Capo,75019.0,,21245.0,11146.0,32391.0,16306.0,8842.0,25148.0,4939.0,2304.0,7243.0,,74592.0,27530.0,102122.0,58017.0,21998.0,80015.0,16575.0,5532.0,22107.0,2022
160,PUGLIA,75.0,LECCE,Cavallino,75020.0,,737.0,940.0,1677.0,,,,,,,,2354.0,2961.0,5315.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Copertino,75022.0,,1578.0,119.0,1697.0,,,,,,,,4576.0,393.0,4969.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Corigliano d'Otranto,75023.0,,978.0,669.0,1647.0,,,,,,,,3770.0,2975.0,6745.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Corsano,75024.0,,83.0,84.0,167.0,0.0,0.0,0.0,83.0,84.0,167.0,,866.0,364.0,1230.0,0.0,0.0,0.0,866.0,364.0,1230.0,2022
160,PUGLIA,75.0,LECCE,Cursi,75025.0,,924.0,882.0,1806.0,0.0,0.0,0.0,924.0,882.0,1806.0,,2796.0,3124.0,5920.0,0.0,0.0,0.0,2796.0,3124.0,5920.0,2022
160,PUGLIA,75.0,LECCE,Cutrofiano,75026.0,,2119.0,1205.0,3324.0,,,,,,,,8277.0,5090.0,13367.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Diso,75027.0,,2702.0,1799.0,4501.0,,,,,,,,8373.0,8382.0,16755.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Gagliano del Capo,75028.0,,4687.0,2291.0,6978.0,,,,,,,,22918.0,6974.0,29892.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Galatina,75029.0,,8077.0,1742.0,9819.0,,,,,,,,21589.0,5425.0,27014.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Galatone,75030.0,,1846.0,888.0,2734.0,,,,,,,,5682.0,3749.0,9431.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Gallipoli,75031.0,,96008.0,36686.0,132694.0,48231.0,18651.0,66882.0,47777.0,18035.0,65812.0,,423911.0,143484.0,567395.0,150728.0,57123.0,207851.0,273183.0,86361.0,359544.0,2022
160,PUGLIA,75.0,LECCE,Giurdignano,75033.0,,4210.0,3689.0,7899.0,1666.0,2072.0,3738.0,2544.0,1617.0,4161.0,,13283.0,11808.0,25091.0,5234.0,7078.0,12312.0,8049.0,4730.0,12779.0,2022
160,PUGLIA,75.0,LECCE,Lecce,75035.0,,163759.0,119534.0,283293.0,118302.0,66308.0,184610.0,45457.0,53226.0,98683.0,,401129.0,292897.0,694026.0,240713.0,152553.0,393266.0,160416.0,140344.0,300760.0,2022
160,PUGLIA,75.0,LECCE,Lequile,75036.0,,1796.0,970.0,2766.0,,,,,,,,4755.0,2894.0,7649.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Leverano,75037.0,,2784.0,610.0,3394.0,,,,,,,,13036.0,3216.0,16252.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Lizzanello,75038.0,,193.0,172.0,365.0,0.0,0.0,0.0,193.0,172.0,365.0,,820.0,634.0,1454.0,0.0,0.0,0.0,820.0,634.0,1454.0,2022
160,PUGLIA,75.0,LECCE,Maglie,75039.0,,1996.0,703.0,2699.0,1013.0,279.0,1292.0,983.0,424.0,1407.0,,5508.0,2429.0,7937.0,2057.0,805.0,2862.0,3451.0,1624.0,5075.0,2022
160,PUGLIA,75.0,LECCE,Martano,75040.0,,2211.0,1660.0,3871.0,0.0,0.0,0.0,2211.0,1660.0,3871.0,,6127.0,6426.0,12553.0,0.0,0.0,0.0,6127.0,6426.0,12553.0,2022
160,PUGLIA,75.0,LECCE,Matino,75042.0,,783.0,193.0,976.0,,,,,,,,2334.0,1081.0,3415.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Melendugno,75043.0,,66458.0,10342.0,76800.0,42350.0,4748.0,47098.0,24108.0,5594.0,29702.0,,407827.0,44543.0,452370.0,274416.0,21156.0,295572.0,133411.0,23387.0,156798.0,2022
160,PUGLIA,75.0,LECCE,Minervino di Lecce,75047.0,,5490.0,2315.0,7805.0,4527.0,1660.0,6187.0,963.0,655.0,1618.0,,30068.0,10151.0,40219.0,26629.0,7935.0,34564.0,3439.0,2216.0,5655.0,2022
160,PUGLIA,75.0,LECCE,Monteroni di Lecce,75048.0,,811.0,263.0,1074.0,,,,,,,,2241.0,898.0,3139.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Morciano di Leuca,75050.0,,7822.0,1277.0,9099.0,5006.0,590.0,5596.0,2816.0,687.0,3503.0,,48473.0,5418.0,53891.0,31140.0,3217.0,34357.0,17333.0,2201.0,19534.0,2022
160,PUGLIA,75.0,LECCE,Muro Leccese,75051.0,,1665.0,535.0,2200.0,,,,,,,,6490.0,2299.0,8789.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Nardò,75052.0,,36959.0,9168.0,46127.0,19767.0,4645.0,24412.0,17192.0,4523.0,21715.0,,214587.0,42245.0,256832.0,116170.0,22714.0,138884.0,98417.0,19531.0,117948.0,2022
160,PUGLIA,75.0,LECCE,Neviano,75053.0,,244.0,80.0,324.0,,,,,,,,1350.0,524.0,1874.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Novoli,75055.0,,219.0,204.0,423.0,0.0,0.0,0.0,219.0,204.0,423.0,,888.0,1434.0,2322.0,0.0,0.0,0.0,888.0,1434.0,2322.0,2022
160,PUGLIA,75.0,LECCE,Ortelle,75056.0,,851.0,1016.0,1867.0,,,,,,,,2851.0,4219.0,7070.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Otranto,75057.0,,103660.0,49066.0,152726.0,59343.0,29997.0,89340.0,44317.0,19069.0,63386.0,,492562.0,165510.0,658072.0,275266.0,100947.0,376213.0,217296.0,64563.0,281859.0,2022
160,PUGLIA,75.0,LECCE,Palmariggi,75058.0,,1154.0,488.0,1642.0,,,,,,,,3274.0,1627.0,4901.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Parabita,75059.0,,854.0,559.0,1413.0,0.0,0.0,0.0,854.0,559.0,1413.0,,3936.0,2559.0,6495.0,0.0,0.0,0.0,3936.0,2559.0,6495.0,2022
160,PUGLIA,75.0,LECCE,Patù,75060.0,,2817.0,1992.0,4809.0,2255.0,1347.0,3602.0,562.0,645.0,1207.0,,11886.0,6880.0,18766.0,9425.0,4610.0,14035.0,2461.0,2270.0,4731.0,2022
160,PUGLIA,75.0,LECCE,Poggiardo,75061.0,,984.0,637.0,1621.0,,,,,,,,1962.0,2466.0,4428.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Racale,75063.0,,1968.0,413.0,2381.0,,,,,,,,10925.0,1937.0,12862.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Ruffano,75064.0,,343.0,435.0,778.0,,,,,,,,1603.0,1699.0,3302.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Salice Salentino,75065.0,,1566.0,512.0,2078.0,,,,,,,,3941.0,1427.0,5368.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Salve,75066.0,,14080.0,2570.0,16650.0,8662.0,988.0,9650.0,5418.0,1582.0,7000.0,,98563.0,11892.0,110455.0,59493.0,4988.0,64481.0,39070.0,6904.0,45974.0,2022
160,PUGLIA,75.0,LECCE,San Cesario di Lecce,75068.0,,596.0,438.0,1034.0,0.0,0.0,0.0,596.0,438.0,1034.0,,1744.0,1149.0,2893.0,0.0,0.0,0.0,1744.0,1149.0,2893.0,2022
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,4678.0,1680.0,6358.0,2488.0,739.0,3227.0,2190.0,941.0,3131.0,,18761.0,6222.0,24983.0,9380.0,2407.0,11787.0,9381.0,3815.0,13196.0,2022
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,17056.0,6331.0,23387.0,12459.0,4950.0,17409.0,4597.0,1381.0,5978.0,,57273.0,21860.0,79133.0,40399.0,16938.0,57337.0,16874.0,4922.0,21796.0,2022
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1292.0,346.0,1638.0,,,,,,,,5954.0,1733.0,7687.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,684.0,351.0,1035.0,,,,,,,,2806.0,1794.0,4600.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Squinzano,75079.0,,1541.0,721.0,2262.0,,,,,,,,6495.0,3222.0,9717.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,515.0,653.0,1168.0,,,,,,,,1496.0,2113.0,3609.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,269.0,307.0,576.0,,,,,,,,1151.0,1056.0,2207.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,2707.0,562.0,3269.0,,,,,,,,11977.0,2125.0,14102.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Trepuzzi,75087.0,,547.0,640.0,1187.0,0.0,0.0,0.0,547.0,640.0,1187.0,,2139.0,2488.0,4627.0,0.0,0.0,0.0,2139.0,2488.0,4627.0,2022
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,10541.0,2264.0,12805.0,7405.0,1492.0,8897.0,3136.0,772.0,3908.0,,26185.0,7254.0,33439.0,14796.0,4650.0,19446.0,11389.0,2604.0,13993.0,2022
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,479.0,220.0,699.0,,,,,,,,1856.0,1153.0,3009.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,105672.0,22271.0,127943.0,63931.0,14425.0,78356.0,41741.0,7846.0,49587.0,,755373.0,170658.0,926031.0,427755.0,117344.0,545099.0,327618.0,53314.0,380932.0,2022
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,4811.0,3648.0,8459.0,,,,,,,,18773.0,14050.0,32823.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,780.0,127.0,907.0,0.0,0.0,0.0,780.0,127.0,907.0,,3054.0,543.0,3597.0,0.0,0.0,0.0,3054.0,543.0,3597.0,2022
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,13224.0,2872.0,16096.0,,,,,,,,65471.0,17160.0,82631.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Castro,75096.0,,9316.0,3824.0,13140.0,7534.0,2622.0,10156.0,1782.0,1202.0,2984.0,,30603.0,11823.0,42426.0,24338.0,7247.0,31585.0,6265.0,4576.0,10841.0,2022
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,62297.0,11919.0,74216.0,34842.0,7894.0,42736.0,27455.0,4025.0,31480.0,,343464.0,60970.0,404434.0,184924.0,43935.0,228859.0,158540.0,17035.0,175575.0,2022
160,PUGLIA,75.0,LECCE,Presicce-Acquarica,75098.0,,6761.0,1063.0,7824.0,5748.0,883.0,6631.0,1013.0,180.0,1193.0,,34257.0,4724.0,38981.0,28958.0,3762.0,32720.0,5299.0,962.0,6261.0,2022
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,,,7874.0,5576.0,13450.0,,,,,,,,23346.0,20894.0,44240.0,,,,,,,2022
160,PUGLIA,75.0,LECCE,Alessano,75002.0,,698.0,680.0,1378.0,,,,,,,,2789.0,2497.0,5286.0,,,,,,,2023
160,PUGLIA,75.0,LECCE,Alezio,75003.0,,1943.0,1254.0,3197.0,,,,,,,,9169.0,5487.0,14656.0,,,,,,,2023
160,PUGLIA,75.0,LECCE,Alliste,75004.0,,3115.0,2030.0,5145.0,,,,,,,,14865.0,10404.0,25269.0,,,,,,,2023
160,PUGLIA,75.0,LECCE,Andrano,75005.0,,671.0,525.0,1196.0,,,,,,,,2083.0,1049.0,3132.0,,,,,,,2023
